manufacturer,device,Network_Technology,Network_2G bands,Network_GPRS,Network_EDGE,Body_,Display_Resolution,Main Camera_Video,Selfie camera_Single,Selfie camera_Video,Sound_Loudspeaker ,Sound_3.5mm jack ,Comms_WLAN,Comms_Bluetooth,Comms_Positioning,Comms_NFC,Comms_Radio,Comms_USB,Features_Sensors,Battery_Talk time,Misc_Colors,Misc_Price,Network_3G bands,Network_4G bands,Network_,Network_Speed,Platform_GPU,Main Camera_Features,Memory_,Misc_Models,Body_Build,Main Camera_Triple,Selfie camera_Features,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_depth_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_os_ver,platform_chipset_manufacturer,platform_chipset_details,platform_chipset_node,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
lenovo,lenovo_tab_4_8,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"800 x 1280 pixels, 16:10 ratio (~189 ppi density)",1080p@30fps,2 MP,,"Yes, dual speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,"Accelerometer, proximity (LTE model only)",,"Black, White",About 170 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,,,"TB-8504X, TB-8504F",,,,2017,1,4850,0,211.0,124.0,-1,310,2,0,1,0,0,1,1,ips lcd,60,8.0,185.6,70.9,800,1280,189,android,7.0,qualcomm,,,4,1.4,microsdxc,32.0,2.0,5
lenovo,lenovo_yoga_tab_11,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1200 x 2000 pixels, 5:3 ratio (~212 ppi density)",1080p@30fps,"8 MP
TOF 3D, (biometrics sensor)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS",No,No,USB Type-C 2.0,"Face recognition, accelerometer, gyro",,Storm Gray,About 350 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE (Unspecified),,"HSPA, LTE",Mali-G76 MC4,,,,"Glass front, aluminum frame, aluminum back",,,2021,1,7700,0,256.8,169.0,8.1,655,0,0,1,0,0,0,0,ips lcd,60,11.0,344.4,79.4,1200,2000,212,android,11,mediatek,,,8,2.0,microsdxc,256.0,8.0,8
lenovo,lenovo_tab_k10,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1200 x 1920 pixels, 16:10 ratio (~220 ppi density)",1080p@30fps,5 MP,Yes,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, LE","GPS, GLONASS",No,FM radio,USB Type-C 2.0,"Accelerometer, gyro, proximity, compass",,Abyss Blue,About 170 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE",PowerVR GE8320,LED flash,,"TB-X6C6F, TB-X6C6X",,,,2021,1,7700,0,244.0,153.0,-1,460,0,0,1,0,0,0,0,ips lcd,60,10.3,307.6,82.4,1200,1920,220,android,11,mediatek,,,8,1.8,microsdxc,128.0,4.0,8
lenovo,lenovo_tab3_7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"600 x 1024 pixels, 16:9 ratio (~170 ppi density)",1080p@30fps,VGA or 2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,No,FM radio,microUSB 2.0,Accelerometer,Up to 9 h (multimedia),Black,About 80 EUR,HSDPA 850 / 1900 / 2100 , LTE (unspecified),,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,,,"TB3-710I, TB-7703X, TB3-730X, TB3-710F",,,,2016,1,3450,0,191.0,100.0,-1,260,0,0,0,1,0,0,0,ips lcd,60,7.0,137.9,72.2,600,1024,170,android,6.0,mediatek,,,4,1.3,microsdhc,16.0,1.0,5
lenovo,lenovo_a6000,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",720p@30fps,2 MP,720p,"Yes, dual speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 22 h (2G) / Up to 13 h (3G),Black,About 100 EUR,HSDPA 2100 ,"1, 3, 7, 20, 40",,"HSPA, LTE Cat4 150/50 Mbps",Adreno 306,LED flash,,A6000,"Glass front, plastic back, plastic frame",,,2015,1,2300,1,141.0,70.0,-1,128,2,0,0,1,0,1,0,ips lcd,60,5.0,68.9,69.8,720,1280,294,android,4.4.4,qualcomm,,,4,1.2,microsdhc,8.0,1.0,8
lenovo,lenovo_tab_4_10,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"800 x 1280 pixels, 16:10 ratio (~149 ppi density)",1080p@30fps,2 MP,,"Yes, dual speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,Accelerometer,,"Black, White",About 180 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,,,"TB-X304L, TB-X304F, TB-X304X","Glass front, plastic back, plastic frame",,,2017,1,7000,0,247.0,171.0,-1,500,0,0,1,0,0,0,0,ips lcd,60,10.1,95.8,70.0,800,1280,149,android,7.1,qualcomm,,,4,1.4,microsdxc,32.0,2.0,5
lenovo,lenovo_tab_7,GSM / HSPA / LTE,GSM 900 ,,,,"720 x 1280 pixels, 16:9 ratio (~210 ppi density)",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,No,No,microUSB 2.0,Accelerometer,,"Slate Black, White",About 100 EUR,HSDPA 2100 , LTE (unspecified),,"HSPA, LTE",Mali-T720MP2,,,"TB-7504X, TB-7504F, TB-7504N",,,,2017,1,3500,0,193.0,98.7,-1,260,0,0,0,0,0,0,0,ips lcd,60,7.0,135.1,70.9,720,1280,210,android,7.0,mediatek,,,4,1.3,no,16.0,2.0,5
lenovo,lenovo_yoga_smart_tab,No cellular connectivity, N/A,No,No,,"1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",1080p@30fps,5 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct","4.2, A2DP",No,No,No,USB Type-C 2.0,Accelerometer,,Iron Grey,About 320 EUR, N/A, N/A,,,Adreno 505,,,,,,,2019,1,7000,0,242.0,166.0,16.2,580,0,0,0,0,0,0,0,ips lcd,60,10.1,95.8,73.6,1200,1920,224,android,9.0,qualcomm,,,8,1.45,microsdxc,64.0,4.0,8
lenovo,lenovo_vibe_k4_note,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,"5 MP, f/2.2",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, LE",GPS,Yes,"FM radio, recording",microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Up to 23 h (2G) / Up to 22 h (3G),Black,About 190 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20 - A7010",,"HSPA, LTE Cat4 150/50 Mbps",Mali-T720MP3,"Dual-LED dual-tone flash, HDR, panorama",,A7010a48,"Glass front (Gorilla Glass 3), plastic back, aluminum frame",,,2016,1,3300,0,153.6,76.5,-1,158,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,71.0,1080,1920,401,android,5.1.1,mediatek,,,8,1.3,microsdxc,32.0,3.0,13
lenovo,lenovo_tab_2_a7_30,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"600 x 1024 pixels, 16:9 ratio (~170 ppi density)",1080p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,Accelerometer,Up to 8 h (3G),"Pearl White, Ebony Black, Aqua Blue, Cotton Candy",About 110 EUR,HSDPA 850 / 1900 / 2100 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,,,"TAB 2 A7-30HC, 2 A7-30HC, TAB 2 A7-30GC",,,,2015,1,3450,0,191.0,105.0,-1,269,0,1,0,0,0,0,0,ips lcd,60,7.0,137.9,68.8,600,1024,170,android,4.4.2,mediatek,,,4,1.3,microsdhc,16.0,1.0,2
lenovo,lenovo_a10_70_a7600,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,Yes,Yes,,"800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,Accelerometer,,Black,About 190 EUR, HSDPA,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,,,A7600,,,,2014,1,6340,0,264.1,176.5,-1,550,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,63.5,800,1280,149,android,4.2.2,mediatek,,,4,1.3,microsdhc,32.0,1.0,5
lenovo,lenovo_k6_note,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,8 MP,1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Up to 46 h (2G) / Up to 31 h (3G),"Silver, Gold, Dark Grey",About 250 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 505,"Dual-LED dual-tone flash, HDR, panorama",,K53a48,"Glass front, aluminum/plastic back, aluminum frame",,,2016,1,4000,0,151.0,76.0,-1,169,1,0,1,0,0,0,0,ips lcd,60,5.5,83.4,72.7,1080,1920,401,android,6.0,qualcomm,,,8,1.4,microsdxc,32.0,4.0,16
lenovo,lenovo_tab_m7_(3rd_gen),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"600 x 1024 pixels, 16:9 ratio (~170 ppi density)",720p,2 MP,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG",Accelerometer,,Iron Grey,About 120 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 19, 20, 28, 38, 40, 41",,"HSPA, LTE",,,,"ZA8C0027US, TB-7306X","Glass front, aluminum back, aluminum frame",,,2021,1,3750,0,176.2,102.3,-1,237,0,0,1,0,0,0,0,tddi ips lcd,60,7.0,137.9,76.5,600,1024,170,android,11,mediatek,,,8,2.0,microsdhc,32.0,2.0,2
lenovo,lenovo_tab_p11_5g,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,,,,"1200 x 2000 pixels, 5:3 ratio (~212 ppi density)",1080p@30fps,"8 MP, (wide)
IR TOF 3D, (biometrics sensor only)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, BDS",No,No,"USB Type-C 3.2, DisplayPort","Accelerometer, gyro, proximity",,"Moon White, Storm Grey, Modernist Teal",About 500 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE, 5G",Adreno 619,LED flash,,,,,,2021,1,7700,0,258.0,163.0,-1,520,0,0,1,0,0,0,0,ips lcd,60,11.0,344.4,81.9,1200,2000,212,android,11,qualcomm,,,8,1.8,microsdxc,256.0,8.0,13
lg,lg_ultra_tab,No cellular connectivity, N/A,No,No,,"1200 x 2000 pixels, 5:3 ratio (~225 ppi density)",,5 MP,,"Yes, with stereo speakers (4 speakers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP",No,No,No,USB Type-C,Accelerometer,,Charcoal Gray,About 320 EUR, N/A, N/A,,,Adreno 610,,,10A30Q,,,,2022,1,7040,0,247.6,157.3,-1,458,0,0,0,0,0,0,0,ips lcd,60,10.35,304.9,78.3,1200,2000,225,android,12,qualcomm,,,8,1.9,microsdxc,64.0,4.0,8
lg,lg_nexus_5,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"1080 x 1920 pixels, 16:9 ratio (~445 ppi density)",1080p@30fps,"1.3 MP, f/2.4, 1/6"", 1.9µm",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","GPS, GLONASS",Yes,No,"microUSB 2.0 (SlimPort), OTG","Accelerometer, gyro, proximity, compass, barometer",Up to 17 h (3G),"Black, White, Red",About 260 EUR,HSDPA 800 / 850 / 1700 / 1900 / 2100  / 900 - North American version,"1, 2, 4, 5, 17, 19, 25, 26, 41 - North America",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 330,"LED flash, panorama, HDR",,"Nexus 5, D820, D821","Glass front (Gorilla Glass 3), plastic back, plastic frame",,,2013,1,2300,0,137.9,69.2,-1,130,0,0,0,1,0,0,0,true hd ips+,60,4.95,67.5,70.8,1080,1920,445,android,4.4,qualcomm,,,4,2.3,no,32.0,2.0,8
lg,lg_g4,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1440 x 2560 pixels, 16:9 ratio (~538 ppi density)","4K@30fps, 1080p@30fps, HDR, stereo sound rec.","8 MP, f/2.0, 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE, aptX","GPS, GLONASS",Yes,"Stereo FM radio, RDS","microUSB 2.0 (SlimPort 4K), OTG","Accelerometer, gyro, proximity, compass, barometer, color spectrum",Up to 19 h (2G) / Up to 20 h (3G),"Grey, White, Gold, Leather Black, Leather Brown, Leather Red, White/Gold",About 300 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 17, 20, 28 - H815",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",Adreno 418,"LED flash, panorama, HDR",,"H815, H810, H811, H811, LS991, VS986, US991, H812, F500L, F500S, F500K, LGLS991, LGUS991","Glass front (Gorilla Glass 3), plastic back, plastic frame",,,2015,1,3000,1,148.9,76.1,8.1,155,0,0,0,1,0,0,0,ips lcd,60,5.5,82.,72.5,1440,2560,538,android,5.1.1,qualcomm,,,6,1.8,microsdxc,32.0,3.0,16
lg,lg_g3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"1440 x 2560 pixels, 16:9 ratio (~538 ppi density)","4K@30fps, 1080p@30fps, HDR, stereo sound rec.","2.1 MP, f/2.0",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, LE, aptX","GPS, GLONASS",Yes,"Stereo FM radio, RDS - D855 model only","microUSB 2.0 (SlimPort), OTG","Accelerometer, gyro, proximity, compass",Up to 19 h (2G) / Up to 21 h (3G),"Metallic Black, Silk White, Shine Gold, Moon Violet, Burgundy Red, Blue Steel",About 300 EUR,HSDPA 850 / 900 / 1900 / 2100 - D855,"2, 4, 7, 17 - D851",,"HSPA 42.2/21.1 Mbps, LTE Cat4 150/50 Mbps",Adreno 330,"Dual-LED dual-tone flash, panorama, HDR",,"D855, D850, D851, VS985 4G, D852, LGLS990, F400K","Glass front (Gorilla Glass 3), plastic back, plastic frame",,,2014,1,3000,1,146.3,74.6,-1,149,0,0,0,1,0,0,0,true hd-ips + lcd,60,5.5,82.,75.3,1440,2560,538,android,4.4.2,qualcomm,,,4,2.5,microsdxc,32.0,3.0,13
lg,lg_q6,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"1080 x 2160 pixels, 18:9 ratio (~442 ppi density)",1080p@30fps,"5 MP, f/2.2, 1/5.0"", 1.12µm",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS",Yes (market dependent),Stereo FM radio with RDS,"microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass",,"Astro Black, Ice Platinum, Mystic White, Terra Gold",About 110 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat7 300/100 Mbps",Adreno 505,"LED flash, panorama",,"M700, M703, LGM-X600L, LGM-X600K, LGM-X600S, US700","Glass front (Gorilla Glass 3), plastic back, aluminum frame",,,2017,1,3000,0,142.5,69.3,-1,149,1,0,1,0,0,0,0,ips lcd,60,5.5,77.0,78.0,1080,2160,442,android,7.1.1,qualcomm,,,8,1.4,microsdxc,64.0,4.0,13
lg,lg_nexus_5x,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all models,,,,"1080 x 1920 pixels, 16:9 ratio (~423 ppi density)","4K@30fps, 1080p@30fps, 720p@120fps, HDR","5 MP, f/2.0, 1/4.0"", 1.4µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP","GPS, GLONASS",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",,"Carbon, Quartz, Ice",About 270 EUR,HSDPA 850 / 900 / 1700 / 1900 / 2100 - American model,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 25, 26, 29 - American model",,"HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps",Adreno 418,"Dual-LED dual-tone flash, HDR, panorama",,"Nexus 5X, H791","Glass front (Gorilla Glass 3), plastic back, plastic frame",,HDR,2015,1,2700,0,147.0,72.6,-1,136,0,0,1,0,0,0,0,ips lcd,60,5.2,74.9,70.2,1080,1920,423,android,6.0,qualcomm,,,6,1.8,no,32.0,2.0,12.3
lg,lg_stylo_5,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1080 x 2160 pixels, 18:9 ratio (~390 ppi density)",1080p@30fps,5 MP,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",GPS,No,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, proximity",,"Blonde Rose, Platinum Gray",About 200 EUR,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 14, 29, 30, 66",,"HSPA, LTE",Adreno 506,"LED flash, panorama, HDR",,LM-Q720,,,,2019,1,3500,0,160.0,77.7,-1,179,0,0,1,0,0,0,0,ips lcd,60,6.2,99.,79.8,1080,2160,390,android,9.0,qualcomm,,,8,1.8,microsdxc,32.0,3.0,13
lg,lg_v10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","4K@30fps, 1080p@30fps, 720p@120fps, HDR, stereo sound rec.",,1080p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, LE, aptX","GPS, GLONASS",Yes,FM radio,"microUSB 2.0 (SlimPort 4K), OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, color spectrum",Up to 22 h (2G) / Up to 18 h (3G),"Space Black, Luxe White, Modern Beige, Ocean Blue, Opal Blue",About 250 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps",Adreno 418,"LED flash, panorama, HDR",,"VS990, f600, H900, H901, H960, H961, H962, H968, H961N, F600L, F600S, F600K, F600, H961AN","Glass front (Gorilla Glass 4), plastic back, stainless steel/plastic frame",,,2015,1,3000,1,159.6,79.3,-1,192,1,0,1,0,0,0,0,ips lcd,60,5.7,89.6,70.8,1440,2560,515,android,5.1.1,qualcomm,,,6,1.8,microsdxc,64.0,4.0,16
lg,lg_g2,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - D800, D802, VS980, LS980",,,,"1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","1080p@60fps, HDR, stereo sound rec.",2.1 MP,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, LE, aptX","GPS, GLONASS",Yes,"Stereo FM radio, RDS","microUSB 2.0 (SlimPort), OTG","Accelerometer, gyro, proximity, compass",Up to 16 h 30 min (2G) / Up to 17 h 30 min (3G),"Black, White, Red, Gold",About 270 EUR,"HSDPA 850 / 900 / 1900 / 2100 - D802, VS980","1, 3, 7, 8, 20 - D802",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",Adreno 330,"LED flash, HDR",,"D802, D801, D803, F320K, LS980, D800, F320L, F320S, D802TR","Glass front (Gorilla Glass 2), plastic back, plastic frame",,,2013,1,3000,0,138.5,70.9,-1,143,0,0,0,1,0,0,0,true hd-ips + lcd,60,5.2,74.5,75.9,1080,1920,424,android,4.2.2,qualcomm,,,4,2.26,no,32.0,2.0,13
lg,lg_q_stylo_4,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1080 x 2160 pixels, 18:9 ratio (~390 ppi density)",1080p@30fps,5 MP,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, LE","GPS, GLONASS",Yes,No,USB Type-C 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,Aurora Black,About 250 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 20, 38, 41, 66, 71",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",Adreno 506,"LED flash, panorama, HDR",,"LM-Q710(FGN), LM-Q710.FGN, Q710AL, LML713DL, Q710PL",,,,2018,1,3300,0,160.0,77.7,-1,172,0,0,1,0,0,0,0,ips lcd,60,6.2,99.,79.8,1080,2160,390,android,8.1,qualcomm,,,8,1.8,microsdxc,32.0,2.0,13
lg,lg_q9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"1440 x 3120 pixels, 19.5:9 ratio (~564 ppi density)",4K@30fps,"8 MP, f/1.9, 26mm (wide)",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, LE","GPS, GLONASS, BDS",Yes,FM radio,"USB Type-C 3.1, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,"Carmine Red, New Aurora Black, New Moroccan Blue",About 400 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38",,"HSPA 42.2/5.76 Mbps, LTE (3CA) Cat11 600/50 Mbps",Adreno 530,"LED flash, HDR, panorama",,"LM-Q925S, LM-Q925L, LM-Q925K",,,HDR,2019,1,3000,0,153.2,71.9,-1,159,1,0,1,0,0,0,0,ips lcd,60,6.1,91.0,82.6,1440,3120,564,android,8.1,qualcomm,,,4,1.6,microsdxc,64.0,4.0,16
lg,lg_nexus_4_e960,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"768 x 1280 pixels, 5:3 ratio (~318 ppi density)",1080p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP","GPS, GLONASS",Yes,No,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass, barometer",Up to 15 h (3G),"Black, White",About 250 EUR,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,HSPA 42.2/5.76 Mbps,Adreno 320,LED flash,,Nexus 4,,,,2012,1,2100,0,133.9,68.7,-1,139,0,0,0,1,0,0,0,true hd ips plus,60,4.7,62.9,68.3,768,1280,318,android,4.2,qualcomm,,,4,1.5,no,16.0,2.0,8
lg,lg_k10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"720 x 1280 pixels, 16:9 ratio (~277 ppi density)",1080p@30fps,"5 MP, f/2.4, or 8 MP",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS",Yes,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,"White, Indigo, Gold",About 170 EUR,"HSDPA 850 / 900 / 1900 / 2100 - K420N, K430DSF, K430DS","1, 3, 7, 8, 20 - K420N",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Adreno 306 - K420NMali-T720MP3 - K430DS, K430DSF, K430DSY","LED flash, panorama",,"K430, K420, K10, K410, K425, LGMS428, K428, F670L, F670S, F670K","Glass front (Gorilla Glass 3), plastic back, plastic frame",,,2016,1,2300,1,146.0,74.8,-1,142,1,0,1,0,0,0,0,ips lcd,60,5.3,77.4,70.9,720,1280,277,android,5.1.1,qualcomm,,,8,1.14,microsdhc,16.0,2.0,8
