manufacturer,device,Network_Technology,Misc_Price,Platform_GPU,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_chipset_manufacturer,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
nokia,nokia_2780_flip,GSM / HSPA / LTE,$ 85.99,Adreno 308,2022,1,1450,1,202.1,58,131.2,1,0,1,0,0,0,0,tft lcd,60,2.7,0.6,19.3,240,320,148,kaios,qualcomm,4,1.3,microsdhc,4,0.512,5
nokia,nokia_6_1,GSM / HSPA / EVDO / LTE,About 220 EUR,Adreno 508,2018,1,3000,0,148.8,75.8,172,2,0,1,0,0,1,1,ips lcd,60,5.5,82.6,73.2,1080,1920,403,android,qualcomm,8,2.2,microsdxc,64,4,16
nokia,nokia_c12,GSM / HSPA / LTE,$ 209.00 / £ 64.90 / € 99.90,IMG8322,2023,1,3000,1,160.6,74.3,177.4,2,0,1,0,0,1,0,ips lcd,60,6.3,95.8,80.3,720,1600,278,android,unisoc,8,1.2,unspecified,64,3,8
nokia,nokia_6,GSM / HSPA / LTE,About 400 EUR,Adreno 505,2017,1,3000,0,154,75.8,169,2,0,1,0,0,1,1,ips lcd,60,5.5,82.6,70.7,1080,1920,403,android,qualcomm,8,1.4,microsdxc,64,4,16
nokia,nokia_c20,GSM / HSPA / LTE,About 80 EUR,IMG8322,2021,1,3000,1,169.9,77.9,191,1,0,1,0,0,0,0,ips lcd,60,6.52,102.6,77.5,720,1600,269,android,unisoc,8,1.2,microsdxc,32,2,5
nokia,nokia_lumia_1020,GSM / HSPA / LTE,About 400 EUR,Adreno 225,2013,1,2000,0,130.4,71.4,158,0,0,0,1,0,0,0,amoled,60,4.5,57.6,61.9,768,1280,332,microsoft,qualcomm,2,1.5,no,64,2,41
nvidia,nvidia_shield,No cellular connectivity,About 230 EUR,ULP GeForce Kepler (192 cores),2014,1,5400,0,221,126,390,0,0,0,0,0,0,0,ips lcd,60,8,185.6,66.6,1920,1200,283,android,nvidia,4,2.2,microsdxc,16,2,5
nvidia,nvidia_shield_lte,GSM / HSPA / LTE,About 300 EUR,ULP GeForce Kepler (192 cores),2014,1,5400,0,221,126,390,0,0,0,1,0,0,0,ips lcd,60,8,185.6,66.6,1920,1200,283,android,nvidia,4,2.2,microsdxc,32,2,5
oneplus,oneplus_pad,No cellular connectivity,About 500 EUR,Mali-G710 MC10,2023,1,9510,0,258,189.4,552,0,0,0,0,0,0,0,ips lcd,144,11.61,411.3,84.2,2000,2800,296,android,mediatek,8,1.8,no,256,12,13
oneplus,oneplus_pad_go,GSM / HSPA / LTE,About 230 EUR,Mali-G57 MC2,2023,1,8000,0,255.1,188,532,0,0,0,0,0,0,0,ips lcd,90,11.35,396.1,82.6,1720,2408,260,android,mediatek,8,2,microsdxc,256,8,8
oppo,oppo_a37,GSM / HSPA / LTE,About 220 EUR,Adreno 306,2016,1,2630,0,143.1,71,136,2,0,1,0,0,1,0,ips lcd,60,5,68.9,67.8,720,1280,294,android,qualcomm,4,1.2,microsdxc,16,2,8
oppo,oppo_a83,GSM / CDMA / HSPA / LTE,About 200 EUR,Mali-G71 MP2,2018,1,3180,0,150.5,73.1,143,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,76.2,720,1440,282,android,mediatek,8,2.5,microsdxc,64,4,13
oppo,oppo_f5,GSM / HSPA / LTE,About 320 EUR,Mali-G71 MP2,2017,1,3200,0,156.5,76,152,2,0,1,0,0,1,0,ips lcd,60,6,92.9,78.1,1080,2160,402,android,mediatek,8,2.5,microsdxc,64,6,16
oppo,oppo_f1s,GSM / HSPA / LTE,About 150 EUR,Mali-T860MP2,2016,1,3075,0,154.5,76,160,2,0,1,0,0,1,0,ips lcd,60,5.5,83.4,71,720,1280,267,android,mediatek,8,1.5,microsdxc,64,4,13
oppo,oppo_f7,GSM / HSPA / LTE,About 270 EUR,Mali-G72 MP3,2018,1,3400,0,156,75.3,158,2,0,1,0,0,1,0,ips lcd,60,6.23,96.9,82.5,1080,2280,405,android,mediatek,8,2,microsdxc,128,6,16
orange,orange_reyo,GSM / HSPA,,Mali-400,2014,1,2000,1,143,72,130,0,1,0,0,0,0,0,ips lcd,60,5,68.9,66.9,480,854,196,android,mediatek,2,1.3,microsdhc,4,1,5
orange,orange_hiro,GSM / HSPA,,Mali-400,2013,1,1700,1,127.1,62,96,0,0,0,0,0,0,0,ips lcd,60,4.3,51,64.7,480,854,228,android,mediatek,2,1.3,microsdhc,4,0.512,5
orange,orange_tahiti,GSM / HSPA,,Adreno 220,2012,1,4000,0,190,124,390,0,1,0,0,0,0,0,lcd,60,7,142.1,60.3,800,1280,216,android,qualcomm,2,1.2,microsdhc,8,0.512,5
oukitel,oukitel_ot8,GSM / HSPA / LTE,About 170 EUR,Mali-G57 MP1,2024,1,8800,0,256.8,168.3,515,2,0,1,0,0,1,1,ips lcd,60,11,350.9,81.2,1200,1920,206,android,unisoc,8,1.6,microsdxc,256,6,13
oukitel,oukitel_rt6,GSM / HSPA / LTE,About 350 EUR,Mali-G72 MP3,2023,1,20000,0,249.1,167.8,1030,2,0,1,0,0,1,1,ips lcd,60,10.1,95.8,70.8,1200,1920,224,android,mediatek,8,2,microsdxc,256,8,16
panasonic,panasonic_lumix_smart_camera_cm1,GSM / HSPA / LTE,About 830 EUR,Adreno 330,2014,1,2600,0,135.4,68,204,0,0,0,1,0,0,0,ips lcd,60,4.7,60.9,66.1,1080,1920,469,android,qualcomm,4,2.3,microsdxc,16,2,20.1
panasonic,panasonic_p85_nxt,GSM / HSPA / LTE,About 7000 INR,Adreno 304,2018,1,4000,0,141.7,70.8,173.8,2,0,0,0,0,0,0,ips lcd,60,5,68.9,68.7,720,1280,294,android,qualcomm,4,1.3,microsdxc,16,2,8
panasonic,panasonic_eluga_ray_600,GSM / HSPA / LTE,About 8000 INR,Mali-T720MP2,2018,1,4000,0,158.5,75.5,158,2,0,1,0,0,1,0,ips lcd,60,5.99,92.6,77.4,720,1440,269,android,mediatek,4,1.3,microsdxc,32,3,13
panasonic,panasonic_eluga_i7,GSM / HSPA / LTE,About 6500 INR,Mali-T720MP2,2018,1,4000,0,148.8,70.9,168,2,0,1,0,0,1,0,ips lcd,60,5.45,76.7,72.7,720,1440,295,android,mediatek,4,1.25,microsdxc,16,2,8
panasonic,panasonic_p95,GSM / HSPA / LTE,About 5000 INR,Adreno 304,2018,1,2300,2,141,70.5,164,2,0,0,1,0,1,0,ips lcd,60,5,68.9,69.3,720,1280,294,android,qualcomm,4,1.3,microsdxc,16,1,8
panasonic,panasonic_p77,GSM / HSPA / LTE,About 100 EUR,Mali-T720MP2,2016,1,2000,1,143,72,126,2,0,0,0,0,0,1,ips lcd,60,5,68.9,66.9,720,1280,294,android,mediatek,4,1,microsdhc,16,1,8
panasonic,panasonic_eluga_i9,GSM / HSPA / LTE,About 100 EUR,Mali-T720,2017,1,2500,0,142.5,70.5,143,2,0,1,1,0,1,1,ips lcd,60,5,68.9,68.6,720,1280,294,android,mediatek,4,1.25,microsdxc,32,3,13
panasonic,panasonic_p90,GSM / HSPA / LTE,About 6000 INR,Mali-T720,2018,1,2400,2,143,71.8,151.7,2,0,0,0,0,0,0,ips lcd,60,5,68.9,67.1,720,1280,294,android,mediatek,4,1.3,microsdxc,16,1,5
panasonic,panasonic_p100,GSM / HSPA / LTE,About 5300 INR,Mali-T720,2018,1,2200,0,145,73,174.8,2,0,0,0,0,0,0,ips lcd,60,5,68.9,65.1,720,1280,294,android,mediatek,4,1.25,microsdxc,16,2,8
panasonic,panasonic_eluga_ray_550,GSM / HSPA / LTE,About 9000 INR,Mali-T720MP2,2018,1,3250,0,152.5,73.3,152,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,75,720,1440,282,android,mediatek,4,1.3,microsdxc,32,3,13
panasonic,panasonic_eluga_i5,GSM / HSPA / LTE,About 6500 INR,Mali-T720MP1,2017,1,2500,0,143,71,145.5,2,0,1,1,0,1,1,ips lcd,60,5,68.9,67.9,720,1280,294,android,mediatek,4,1.25,microsdxc,16,2,13
panasonic,panasonic_p55_max,GSM / HSPA / LTE,About 8500 INR,Mali-T720,2017,1,5000,1,152,77.6,180,2,0,1,1,0,1,0,ips lcd,60,5.5,83.4,70.7,720,1280,267,android,mediatek,4,1.3,microsdxc,16,3,13
panasonic,panasonic_eluga_a4,GSM / HSPA / LTE,About 12500 INR,Mali-T720MP1,2017,1,5000,0,149.5,74,162,2,0,0,0,0,0,0,ips lcd,60,5.2,74.5,67.4,720,1280,282,android,mediatek,4,1.25,microsdxc,32,3,13
panasonic,panasonic_eluga_turbo,GSM / HSPA / LTE,About 140 EUR,Mali-T720MP3,2016,1,2350,0,142.4,71.2,145,2,0,1,1,0,1,1,ips lcd,60,5,68.9,68,720,1280,294,android,mediatek,8,1.5,microsdhc,32,3,13
panasonic,panasonic_p91,GSM / HSPA / LTE,About 6500 INR,Mali-T720,2017,1,2500,0,144.7,72.4,161,2,0,0,1,0,1,0,ips lcd,60,5,68.9,65.8,480,854,196,android,mediatek,4,1.1,microsdxc,16,1,8
panasonic,panasonic_eluga_dl1,GSM / HSPA,About 360 EUR,,2012,1,1150,0,123,62,103,0,0,0,1,0,0,0,oled,60,4.3,51,66.8,540,960,256,android,ti,2,1,no,8,1,8
panasonic,panasonic_eluga_ray_max,GSM / HSPA / LTE,About 170 EUR,Adreno 505,2017,1,3000,0,148,73,165,2,0,0,0,0,0,0,ips lcd,60,5.2,74.5,69,1080,1920,424,android,qualcomm,8,1.4,microsdxc,64,4,16
panasonic,panasonic_eluga_mark_2,GSM / HSPA / LTE,About 150 EUR,Mali-T720MP3,2016,1,3000,0,151,76,163,2,0,1,1,0,1,1,ips lcd,60,5.5,83.4,72.7,720,1280,267,android,mediatek,8,1.3,microsdxc,32,3,13
panasonic,panasonic_eluga_ray_700,GSM / HSPA / LTE,About 130 EUR,Mali-T720MP3,2017,1,5000,0,153.8,75.4,182,2,0,1,0,0,1,0,ips lcd,60,5.5,83.4,71.9,1080,1920,401,android,mediatek,8,1.3,microsdxc,32,3,13
pantech,pantech_vega_r3_im_a850l,GSM / CDMA / HSPA / EVDO / LTE,About 550 EUR,Adreno 320,2012,1,2600,1,144.7,74.3,168.5,0,0,0,1,0,0,0,natural ips pro lcd,60,5.3,77.4,72,720,1280,277,android,qualcomm,4,1.5,microsdhc,16,2,13
pantech,pantech_discover,GSM / HSPA / LTE,About 370 EUR,Adreno 225,2013,1,2100,1,134.2,68.6,135,0,0,0,1,0,0,0,tft,60,4.8,63.5,69,720,1280,306,android,qualcomm,2,1.5,microsdhc,0,1,12.6
pantech,pantech_vega_racer_2_im_a830l,CDMA / HSPA / LTE,About 340 EUR,Adreno 225,2012,1,2020,1,132.4,68.9,134.1,0,1,0,0,0,0,0,super ips lcd,60,4.8,63.5,69.6,720,1280,306,android,qualcomm,2,1.5,microsdhc,16,1,8
pantech,pantech_burst,GSM / HSPA / LTE,About 270 EUR,Adreno 220,2012,1,1650,1,126.5,62.5,122.5,0,0,0,1,0,0,0,super amoled,60,4,45.5,57.6,480,800,233,android,qualcomm,2,1.5,microsdhc,16,1,5
pantech,pantech_flex__p8010,GSM / HSPA / LTE,About 230 EUR,Adreno 225,2012,1,1830,1,129.8,67.1,132,0,0,0,1,0,0,0,super amoled advanced,60,4.3,51,58.5,540,960,256,android,qualcomm,2,1.5,microsdhc,8,1,8
pantech,pantech_element,GSM / HSPA / LTE,About 220 EUR,Adreno 220,2012,1,6400,0,212.3,155.4,469.8,0,0,0,1,0,0,0,tft,60,8,198,60.1,768,1024,160,android,qualcomm,2,1.5,microsdhc,16,1,5
philips,philips_s396,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,2300,1,141.9,73,151,2,0,0,0,0,0,0,ips lcd,60,5,68.9,66.5,720,1280,294,android,mediatek,4,1,microsdxc,8,1,8
philips,philips_w832,GSM / HSPA,,PowerVR SGX531u,2012,1,2400,1,131,67.5,170.5,2,1,0,0,0,1,0,ips lcd,60,4.5,55.8,63.1,540,960,245,android,mediatek,2,1,microsdhc,0,0,8
philips,philips_w536,GSM / HSPA,,PowerVR SGX531u,2012,1,1630,1,127.5,65,141,2,1,0,0,0,0,0,tft,60,4,45.5,55,480,800,233,android,mediatek,2,1,microsdhc,0,0,5
philips,philips_w737,GSM / HSPA,,Adreno 203,2012,1,2400,1,128,65,172,2,1,0,0,0,0,0,tft,60,4.3,51,61.3,540,960,256,android,qualcomm,2,1.2,microsdhc,0,0,5
plum,plum_gator_7,GSM / HSPA / LTE,,PowerVR GE8300,2021,1,5580,0,157.5,78.1,261,2,0,1,0,0,1,0,ips lcd,60,5.7,83.8,68.2,720,1440,282,android,mediatek,4,2,microsdxc,32,3,8
plum,plum_gator_6,GSM / HSPA / LTE,,Mali-400 MP2,2020,1,4400,2,152.2,75.5,225,2,0,1,0,0,1,0,ips lcd,60,5.5,78.1,67.9,720,1440,293,android,mediatek,4,1.3,microsdxc,16,3,8
plum,plum_trigger_pro,GSM / HSPA,,Mali-400,2014,1,1350,1,114.8,60.5,107,2,0,0,0,0,1,0,ips lcd,60,3.5,36.5,52.5,320,480,165,android,mediatek,2,1.2,microsdhc,4,0.512,5
plum,plum_compass_2,GSM / HSPA,,Mali-400,2018,1,2000,1,144,72.7,165,2,0,0,1,0,1,0,tn tft,60,5,68.9,65.8,480,854,196,android,spreadtrum,4,1.2,microsdhc,8,1,8
plum,plum_phantom_2,GSM / HSPA,,Mali-400,2019,1,2700,1,155.9,75.8,195,2,0,1,1,0,1,0,ips lcd,60,5.72,84.4,71.5,480,960,188,android,mediatek,4,1.3,microsdhc,8,1,8
plum,plum_optimax_13,GSM / HSPA,,Mali-400,2019,1,4700,0,250.8,158.8,510,2,1,0,0,0,1,0,ips lcd,60,10.1,95.8,74.3,800,1280,149,android,spreadtrum,4,1.3,microsdhc,8,1,5
plum,plum_gator_5,GSM / HSPA,,Mali-400MP2,2018,1,3700,0,148,76.3,210,2,0,1,0,0,1,0,ips lcd,60,5.2,74.5,66,720,1280,282,android,mediatek,4,1.3,microsdxc,16,2,13
plum,plum_optimax_7_0,GSM / HSPA,,Mali-400,2016,1,2800,0,188,108,276,2,0,0,0,0,0,0,ips lcd,60,7,137.9,67.9,600,1024,170,android,mediatek,4,1.3,microsdhc,8,1,5
plum,plum_coach_pro,GSM / HSPA,,Mali-400MP2,2014,1,2400,1,157.8,74,156,2,0,0,0,0,0,0,ips lcd,60,6,99,85,720,1280,245,android,mediatek,4,1.3,microsdxc,16,1,8
plum,plum_sync_4_0b,GSM,,Mali-400,2015,1,1300,1,124.5,63.5,84.8,2,0,0,0,0,0,0,tft,60,4,45.5,57.6,480,800,233,android,mediatek,2,1,microsdhc,0.512,0.256,1.3
plum,plum_might_plus_ii,GSM / HSPA,,Mali-400MP2,2016,1,2000,1,145.9,72.9,116.2,2,1,0,1,0,1,0,ips lcd,60,5,68.9,64.8,480,854,196,android,mediatek,4,1.2,microsdxc,8,0.512,8
plum,plum_gator_3,GSM / HSPA,,Mali-400MP2,2016,1,2400,1,137.5,74,146.7,2,0,0,0,0,0,0,ips lcd,60,4,45.5,44.8,480,800,233,android,mediatek,4,1.3,microsdxc,8,1,8
plum,plum_optimax_11,GSM / HSPA,,Mali-400,2018,1,3500,2,208,123,330,2,1,0,0,0,1,0,ips lcd,60,8,185.6,72.5,800,1280,189,android,spreadtrum,4,1.3,microsdhc,16,1,5
plum,plum_axe_lte,GSM / HSPA / LTE,,Mali-400MP2,2015,1,1600,1,128.8,58.2,124,2,0,0,0,0,0,0,ips lcd,60,4,44.1,58.8,480,854,245,android,mediatek,4,1.2,microsdhc,8,1,5
plum,plum_optimax_8_0,GSM / HSPA,,Mali-400MP2,2016,1,3400,0,210.6,121.7,305,2,0,0,1,0,1,0,ips lcd,60,8,185.6,72.4,800,1280,189,android,mediatek,4,1.3,microsdhc,8,1,5
plum,plum_compass,GSM / HSPA,,,2016,1,2000,1,146,72.6,168.7,2,0,0,1,0,1,0,ips lcd,60,5,68.9,65,720,1280,294,android,spreadtrum,4,1.3,microsdhc,8,1,8
plum,plum_gator_4,GSM / HSPA,,Mali-400MP2,2017,1,5000,0,146.6,75.9,221.5,2,0,0,0,0,0,0,ips lcd,60,5,68.9,61.9,720,1280,294,android,mediatek,4,1.3,microsdxc,8,1,13
plum,plum_compass_lte,GSM / HSPA / LTE,,Mali-400,2017,1,2100,1,150,71.6,146,2,0,0,1,0,1,0,tn tft,60,5,68.9,64.1,480,854,196,android,mediatek,4,1.3,microsdhc,8,1,8
plum,plum_axe_4,GSM / HSPA,,Mali-400,2017,1,1400,1,124,64,107,2,0,0,1,0,1,0,ips lcd,60,4,45.5,57.4,480,800,233,android,spreadtrum,4,1.2,microsdhc,8,0.512,5
plum,plum_optimax_12,GSM / HSPA,,Mali-400,2018,1,2400,2,188,107.5,272,2,1,0,0,0,1,0,tn tft,60,7,137.9,68.2,600,1024,170,android,mediatek,4,1.3,microsdhc,8,1,5
plum,plum_sync_3_5,GSM,,Mali-400,2014,1,1350,1,118.4,56.2,93,2,0,0,0,0,0,0,tft,60,3.5,36.5,54.8,320,480,165,android,mediatek,2,1.2,microsdhc,0.512,0.256,1.3
plum,plum_check_lte,GSM / HSPA / LTE,,Mali-400MP2,2015,1,1600,1,130.8,61.2,138,2,0,0,0,0,0,0,ips lcd,60,4.5,55.8,69.7,720,1280,326,android,mediatek,4,1.2,microsdhc,8,1,5
plum,plum_optimax_10,GSM / HSPA,,Mali-400,2016,1,4500,0,240.2,170.2,509,2,1,0,0,0,1,0,ips lcd,60,10.1,95.8,72.4,800,1280,149,android,mediatek,4,1.3,microsdhc,8,1,5
plum,plum_axe_plus_2,GSM / HSPA,,Mali-400MP2,2016,1,1400,1,124.5,64.3,108.5,2,0,0,0,0,0,0,tft,60,4,45.5,56.9,480,800,233,android,mediatek,4,1.3,microsdhc,8,0.512,5
plum,plum_phantom,GSM / HSPA,,Mali-400MP2,2017,1,2500,1,165.5,84.2,138,2,0,0,1,0,1,0,ips lcd,60,6,99,71.2,720,1280,245,android,mediatek,4,1.3,microsdxc,16,1,13
plum,plum_might_plus,GSM / HSPA,,Mali-400,2014,1,2000,1,145,72.8,175,2,0,0,0,0,0,0,ips lcd,60,5,68.9,65.3,480,854,196,android,mediatek,2,1.3,microsdxc,4,0.512,8
posh,posh_memo_pro_lte_l600,GSM / HSPA / LTE,,Mali-T720,2016,1,2700,2,161.5,85.6,187.6,2,0,0,0,0,0,0,ips lcd,60,6,99,71.8,720,1280,245,android,mediatek,4,1,microsdxc,16,1,8
posh,posh_icon_hd_x551,GSM / HSPA,,Mali-400MP2,2015,1,2100,1,153.2,79,115,2,1,0,1,0,1,0,ips lcd,60,5.5,83.4,68.9,720,1280,267,android,mediatek,4,1.3,microsdhc,16,1,8
posh,posh_kick_pro_lte_l520,GSM / HSPA / LTE,,Mali-T720MP2,2015,1,2000,1,142.5,71.5,130,2,0,0,1,0,1,0,ips lcd,60,5,68.9,67.6,720,1280,294,android,mediatek,4,1,microsdhc,8,1,8
posh,posh_ultra_max_lte_l550,GSM / HSPA / LTE,,Mali-T720,2016,1,2700,2,152.1,76.8,177,2,0,0,0,0,0,0,ips lcd,60,5.5,83.4,71.4,720,1280,267,android,mediatek,4,1.25,microsdxc,16,1,8
posh,posh_equal_pro_lte_l700,GSM / HSPA / LTE,,Mali-T720MP2,2016,1,2800,0,192,101.6,248,2,1,0,1,0,1,0,ips lcd,60,6.95,133,68.3,720,1280,211,android,mediatek,4,1,microsdhc,16,1,5
posh,posh_orion_max_x550,GSM / HSPA,,Mali-400MP2,2014,1,2500,2,156.3,77.4,194,2,1,0,0,0,1,0,ips lcd,60,5.5,83.4,68.9,540,960,200,android,mediatek,4,1.3,microsdhc,4,1,8
posh,posh_kick_x511,GSM / HSPA,,Mali-400MP2,2015,1,1600,2,144.5,72,160,2,1,0,1,0,1,0,ips lcd,60,5,68.9,66.2,540,960,220,android,mediatek,4,1.3,microsdhc,8,1,5
posh,posh_volt_max_lte_l640,GSM / HSPA / LTE,,Mali-T760MP2,2016,1,6000,0,176,89.3,230,2,0,0,1,0,1,0,ips lcd,60,6.44,123.5,78.6,1280,1920,358,android,mediatek,8,1.3,no,64,3,13
posh,posh_volt_lte_l540,GSM / HSPA / LTE,,Mali-T720MP2,2016,1,4000,0,143.8,72,167.5,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66.6,720,1280,294,android,mediatek,4,1,microsdxc,16,3,8
posh,posh_equal_plus_x700,GSM / HSPA,,Mali-400,2016,1,2650,2,192.1,107.9,275,2,0,0,0,0,0,0,ips lcd,60,7,137.9,66.5,600,1024,170,android,mediatek,4,1.3,microsdxc,16,1,5
posh,posh_equal_s700,GSM / HSPA,,Mali-400,2014,1,2600,0,193.9,103,244,2,1,0,1,0,1,0,tft,60,7,137.9,69,600,1024,170,android,mediatek,2,1.3,microsdxc,4,0.512,5
posh,posh_equal_lite_w700,No cellular connectivity,,Mali-450MP4,2014,1,2100,0,192,109,231,0,0,0,0,0,0,0,tft,60,7,137.9,65.9,600,1024,170,android,mediatek,4,1.3,microsdhc,8,0.512,5
posh,posh_revel_pro_x510,GSM / HSPA,,Mali-400MP2,2014,1,2100,2,142.5,73,155,2,1,0,1,0,1,0,tft,60,5,68.9,66.2,480,854,196,android,mediatek,4,1.3,microsdhc,4,0.512,8
posh,posh_optima_lte_l530,GSM / HSPA / LTE,,Mali-400,2016,1,3000,0,143.5,69.4,133,2,0,0,1,0,1,0,ips lcd,60,5,68.9,69.2,720,1280,294,android,mediatek,8,1.3,microsdhc,16,2,13
posh,posh_titan_max_hd_e600,GSM / HSPA,,Mali-450MP4,2014,1,3000,2,165.8,84,172,2,1,0,1,0,1,0,ips lcd,60,6,99,71.3,720,1280,245,android,mediatek,8,1.7,microsdxc,8,1,13
posh,posh_titan_hd_e500,GSM / HSPA,,Mali-450MP4,2014,1,2100,2,141.5,70.8,125,2,1,0,1,0,1,0,ips lcd,60,5,68.9,68.8,720,1280,294,android,mediatek,8,1.3,microsdxc,8,1,13
posh,posh_orion_pro_x500,GSM / HSPA,,Mali-400MP2,2014,1,1800,2,144,73.4,168,2,1,0,0,0,1,0,ips lcd,60,5,68.9,65.2,480,854,196,android,mediatek,4,1.3,microsdhc,4,1,8
posh,posh_pegasus_4g_s400,GSM / HSPA,,Mali-400,2014,1,1450,2,126.8,63.5,119,2,1,0,0,0,1,0,tft,60,4,45.5,56.6,480,800,233,android,mediatek,2,1,microsdhc,4,0.512,5
posh,posh_memo_s580,GSM / HSPA,,Mali-400,2014,1,2500,2,165.5,90.5,175,2,1,0,0,0,1,0,tft,60,5.88,98.4,65.7,480,800,159,android,mediatek,2,1,microsdhc,4,0.512,8
posh,posh_revel_s500,GSM / HSPA,,Mali-400,2014,1,1800,2,147,73,160,2,1,0,0,0,1,0,tft,60,5,68.9,64.2,480,854,196,android,mediatek,4,1,microsdhc,4,0.512,8
posh,posh_orion_mini_s350,GSM / HSPA,,Mali-400,2014,1,1200,2,118,62.2,107,2,1,0,0,0,1,0,tft,60,3.5,36.5,49.7,320,480,165,android,mediatek,2,1,microsdhc,0.512,0.256,5
posh,posh_ultra_5_0_lte_l500,GSM / HSPA / LTE,,Adreno 306,2015,1,2230,2,143,73,129,2,0,0,1,0,1,0,ips lcd,60,5,68.9,66,720,1280,294,android,qualcomm,4,1.2,microsdxc,8,1,8
posh,posh_titan_max_hd_e550,GSM / HSPA,,Mali-450MP4,2015,1,2400,2,151,78,140,2,1,0,1,0,1,0,ips lcd,60,5.5,83.4,70.8,720,1280,267,android,mediatek,8,1.4,microsdxc,8,1,13
posh,posh_icon_s510,GSM / HSPA,,Mali-400,2015,1,1800,2,142,70.5,115.2,2,1,0,0,0,1,0,ips lcd,60,5,68.9,68.8,480,854,196,android,mediatek,2,1,microsdhc,4,0.512,5
posh,posh_kick_lite_s410,GSM / HSPA,,Mali-400,2015,1,1450,2,123.3,63.5,119,2,1,0,1,0,1,0,ips lcd,60,4,45.5,58.2,480,800,233,android,mediatek,2,1,microsdhc,4,0.512,2
prestigio,prestigio_multiphone_5503_duo,GSM / HSPA,,Mali-400MP2,2014,1,4000,1,144,73.3,170,2,1,0,0,0,1,0,ips lcd,60,5,68.9,65.3,540,960,220,android,mediatek,4,1.3,microsdhc,4,1,8
prestigio,prestigio_multiphone_7500,GSM / HSPA,About 280 EUR,PowerVR SGX544MP2,2014,1,2300,0,144,70.5,146,0,0,0,1,0,0,0,ips lcd,60,5,68.9,67.9,1080,1920,441,android,mediatek,4,1.5,microsdhc,32,2,13
prestigio,prestigio_multipad_4_quantum_10_1,No cellular connectivity,About 220 EUR,Mali-400MP4,2013,1,7000,0,260,170,612,0,0,0,0,0,0,0,ips lcd,60,10.1,95.8,66.9,800,1280,149,android,rockchip,4,1.6,microsdhc,8,1,2
prestigio,prestigio_multipad_4_ultra_quad_8_0_3g,GSM / HSPA,About 190 EUR,PowerVR SGX544,2014,1,4600,0,204.3,157.2,450,0,0,0,1,0,0,0,ips lcd,60,8,198,61.7,768,1024,160,android,mediatek,4,1.2,microsdhc,16,1,5
prestigio,prestigio_multipad_4_quantum_10_1_3g,GSM / HSPA,About 220 EUR,Mali-400MP4,2014,1,7000,0,260,170,612,0,0,0,1,0,0,0,ips lcd,60,10.1,95.8,66.9,800,1280,149,android,rockchip,4,1.6,microsdhc,16,1,2
prestigio,prestigio_multiphone_5504_duo,GSM / HSPA,,Mali-400MP2,2014,1,1950,1,147.1,72.5,160,2,1,0,0,0,1,0,ips lcd,60,5,68.9,64.6,540,960,220,android,mediatek,4,1.3,microsdhc,8,1,8
prestigio,prestigio_multipad_4_quantum_7_85,No cellular connectivity,About 140 EUR,Mali-400MP4,2013,1,4700,0,203.5,139,406,0,0,0,0,0,0,0,ips lcd,60,7.85,190.8,67.5,768,1024,163,android,rockchip,4,1.6,microsdhc,8,1,2
prestigio,prestigio_multiphone_5300_duo,GSM / HSPA,About 180 EUR,Adreno 203,2013,1,2100,1,147,77.2,140,2,1,0,0,0,0,0,tft,60,5.3,77.4,68.2,480,854,185,android,qualcomm,4,1.2,microsdhc,4,1,8
prestigio,prestigio_multipad_4_quantum_9_7,No cellular connectivity,About 200 EUR,Mali-400MP4,2013,1,8000,0,241.5,185,621,0,0,0,0,0,0,0,ips lcd,60,9.7,91.4,65.2,1536,2048,264,android,rockchip,4,1.6,microsdhc,8,2,2
prestigio,prestigio_multiphone_4044_duo,GSM / HSPA,About 100 EUR,PowerVR SGX531u,2013,1,1500,1,125,64,124,2,1,0,0,0,0,0,tft,60,4,45.5,56.9,480,800,233,android,mediatek,2,1.2,microsdhc,4,0.512,8
prestigio,prestigio_multiphone_4055_duo,GSM / HSPA,About 120 EUR,PowerVR SGX531u,2013,1,2500,1,127.1,64.1,134,2,1,0,0,0,0,0,tft,60,4,45.5,55.9,480,800,233,android,mediatek,2,1.2,microsdhc,4,0.512,8
prestigio,prestigio_multiphone_4322_duo,GSM / HSPA,About 120 EUR,PowerVR SGX531u,2013,1,1500,1,130,67.7,133,2,1,0,0,0,0,0,tft,60,4.3,52.6,59.8,480,800,217,android,mediatek,2,1.2,microsdhc,4,0.512,8
prestigio,prestigio_multiphone_5044_duo,GSM / HSPA,About 200 EUR,PowerVR SGX544,2013,1,2000,1,145,73,130,2,1,0,0,0,0,0,ips lcd,60,5,68.9,65.1,720,1280,294,android,mediatek,4,1.2,microsdhc,4,1,8
